IDT_AC;REF_CTR_INN;NUM_FOL_XTR;DAT_CRE_MVT_CPB;NUM_ORD_MVT_CPB;COD_LNG_RIU;LIB_OPE_INL_1;LIB_OPE_INL_2;LIB_OPE_INL_3;LIB_OPE_INL_4
65500430096;"0090093892960";"11004";2026-04-27;"00001";"FR";"Virement de";"MATRAFER F";"1BB1976-01-0000004-2611310111317593";""
65500430096;"0090093892960";"11005";2026-05-08;"00001";"FR";"Virement de";"M GABRIE";"02911-25-26128412027131";""
65500430425;"0090093896278";"11005";2026-05-08;"00001";"FR";"Virement de";"ASSOCIATION DE";"02911-25-26128412007068";""
65500430526;"0090093898825";"11004";2026-04-27;"00001";"FR";"Virement de";"LOU SHANA";"02911-25-26117422011259";""
65500431934;"0090093800456";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA ARCOFA LH/D";"REF 2154101769/ 707051717512/ 54621";""
65500432300;"0090093800877";"11004";2026-04-27;"00001";"FR";"Virement de";"CROTEAU KU";"202611342014334XX000000000000001";""
65500432385;"0090093801724";"11004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA VENCOREX KUTVIA";"27-04-2026 / 24-05-2026";""
65500432396;"0090093805278";"11004";2026-04-27;"00001";"FR";"Frais de rappel";"";"";""
65500432469;"0090093803765";"11004";2026-04-27;"00001";"FR";"Virement de";"ZUCKIDS";"26704939182026";""
65500432515;"0090093804256";"11004";2026-04-27;"00001";"FR";"Virement de";"M. LINO";"02911-25-26117422008656";""
65500432517;"0090093804318";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA THAIS";"BBA";""
65500432517;"0090093804318";"11005";2026-05-08;"00002";"FR";"Domiciliation pour";"SEPA VENCOREX KUTVIA";"09-05-2026 / 05-06-2026";""
65500432617;"0090093804435";"11004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA 3DI P";"TOTALENERGIES PG BELGIUM SA-E252492";""
65500432617;"0090093804435";"11004";2026-04-27;"00002";"FR";"Domiciliation pour";"SEPA 3DI P";"TOTALENERGIES PG BELGIUM SA-E252492";""
65500432692;"0090093806663";"11005";2026-05-08;"00001";"FR";"Virement de";"NOA ELISE";"02911-25-26128222009253";""
65500432976;"0090093809989";"11004";2026-04-27;"00001";"FR";"Virement de";"PICHE GADAOTID";"5090424M980";""
65500432976;"0090093809989";"11004";2026-04-27;"00002";"FR";"Virement de";"PICHE GADAOTID";"5090424N025";""
65500433018;"0090093809701";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA MILHAN KUTVI";"";""
65500433597;"0090093711287";"11004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA THAIS";"BBA";""
65500433821;"0090093712265";"11005";2026-05-08;"00001";"FR";"Virement de";"M LUIGI";"4A2AF7BBD0154648A8C96BA1D37FBC9A";""
65500437683;"0090093816382";"11054";2026-04-27;"00001";"FR";"Virement de";"VEILLEUX";"02911-25-26117422001993";""
65500437683;"0090093816382";"11058";2026-05-08;"00001";"FR";"Virement de";"SAVERIU CLAR";"02911-25-26128412006065";""
65500437683;"0090093816382";"11058";2026-05-08;"00002";"FR";"Virement de";"EDEN S";"02911-25-26128412015584";""
65500437683;"0090093816382";"11058";2026-05-08;"00003";"FR";"Virement de";"AMBRE";"02911-25-26128622011968";""
65500437745;"0090093818224";"11004";2026-04-27;"00001";"FR";"Virement de";"IZIWORK";"02911-25-26117212015029";""
65500437757;"0090093818254";"11004";2026-04-27;"00001";"FR";"Virement de";"M. MILANN";"02911-25-26117612012851";""
65500437798;"0090093817492";"11004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA TCFM S";"LUMINUS ACOMPTE 4968188314";""
65500437798;"0090093817492";"11005";2026-05-08;"00001";"FR";"Virement de";"TCFM N";"000210483502";""
65500438295;"0090093823803";"11004";2026-04-27;"00001";"FR";"Virement de";"CROTEAU KU";"2026113239868921X000000000000001";""
65500438295;"0090093823803";"11004";2026-04-27;"00002";"FR";"Virement de";"MME LOANE";"02911-25-26117612013108";""
65500438295;"0090093823803";"11004";2026-04-27;"00003";"FR";"Virement de";"MME LOANE";"02911-25-26117612013222";""
65500438295;"0090093823803";"11004";2026-04-27;"00004";"FR";"Virement de";"AA GADAOTID";"438";""
65500438295;"0090093823803";"11004";2026-04-27;"00005";"FR";"Virement de";"AA GADAOTID";"437";""
65500438668;"0090093830046";"11016";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA THAIS";"BBA";""
65500438668;"0090093830046";"11016";2026-04-27;"00002";"FR";"Virement de";"IZIWORK";"02911-25-26117922023539";""
65500438668;"0090093830046";"11018";2026-05-08;"00001";"FR";"Virement de";"IZIWORK";"02911-25-26128222012784";""
65500438716;"0090093830157";"11004";2026-04-27;"00001";"FR";"Virement de";"SANDY M";"5109-99-30320";""
65500438716;"0090093830157";"11005";2026-05-08;"00001";"FR";"Virement de";"CHARLIE KU";"103414100142/4235";""
65500438716;"0090093830157";"11005";2026-05-08;"00002";"FR";"Virement de";"AG ILDAFOLN";"33128417";""
65500438716;"0090093830157";"11005";2026-05-08;"00003";"FR";"Virement de";"AG ILDAFOLN";"33129053";""
65500438716;"0090093830157";"11005";2026-05-08;"00004";"FR";"Virement de";"CHARLIE KU";"103414100142/6154";""
65500440194;"0090093545865";"11004";2026-04-27;"00001";"FR";"Virement de";"BELISLE LACR";"BE/P1/S/APR26/NATOHQ/12879.03/0854";""
65500440199;"0090093546838";"11003";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA THAIS";"BBA";""
65500440199;"0090093546838";"11004";2026-05-08;"00001";"FR";"Virement de";"CAISSE DE";"VIS202505-20260504172502";""
65500445215;"0090093483350";"11005";2026-05-08;"00001";"FR";"Virement de";"COTSIM";"1DW0630-11-0184701-2612710084320167";""
65500445254;"0090093488233";"11004";2026-05-08;"00001";"FR";"Virement de";"HR MAR";"69686201000-000669";""
65500445254;"0090093488233";"11004";2026-05-08;"00002";"FR";"Virement de";"HR MAR";"69686201004-000670";""
65500445467;"0090093490843";"11003";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA OWEN";"I 0703687424 R B6364176 //20260423-";""
65500445467;"0090093490843";"11003";2026-04-27;"00002";"FR";"Domiciliation pour";"SEPA D.C.S.U. DINIUD";"CL1003109261CC100003884541";""
65500445570;"0090093402472";"11004";2026-05-08;"00001";"FR";"Virement de";"SASHA";"169588834435337519490";""
65500445626;"0090093497727";"11004";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA TOURAINE S";"ALIM.CASH TOURNAI JUSQ.A 05/26";""
65500446464;"0090093438131";"11005";2026-05-08;"00001";"FR";"Virement de";"GAD. DITISOFI";"263";""
65500450851;"0090093400490";"10003";2026-04-27;"00001";"FR";"Virement de";"MASSE 1001";"1DDE222BA25649AA82AA675B638D75F4";""
65500450944;"0090093408475";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA LORENTTE A";"BBA";""
65500450944;"0090093408475";"11005";2026-05-08;"00002";"FR";"Domiciliation pour";"SEPA TCFM S";"LUMINUS ACOMPTE 9448157654";""
65500451008;"0090093410779";"11005";2026-05-08;"00001";"NL";"Domiciliëringsopdracht voor";"SEPA HTOOGD CILILVJILS";"";""
65500451008;"0090093410779";"11005";2026-05-08;"00002";"NL";"Domiciliëringsopdracht voor";"SEPA MARLEY KUT";"HOME SERENITY JG8023315";""
65500451008;"0090093410779";"11005";2026-05-08;"00003";"NL";"Domiciliëringsopdracht voor";"SEPA MARLEY KUT";"FAMILY SERENITY JG8023316";""
65500451008;"0090093410779";"11005";2026-05-08;"00004";"NL";"Domiciliëringsopdracht voor";"SEPA MARLEY KUT";"ACCIDENTS VIE PRIVEE PP500430570";""
65500451399;"0090093416578";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA ARCOFA LH/D";"REF 2211368405/ 709373886965/ 59192";""
65500451405;"0090093416730";"11005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA AA COTTILI";"COTIS. ASS. COMPL. - 9622174 - 05/2";""
65500451417;"0090093417234";"11004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA 3DI P";"TOTALENERGIES PG BELGIUM SA-E181368";""
65500451417;"0090093417234";"11004";2026-04-27;"00002";"FR";"Domiciliation pour";"SEPA 2B RECYCL";"007635534315";""
65500451417;"0090093417234";"11004";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA THAIS";"BBA";""
65500451599;"0090093422681";"10004";2026-04-27;"00001";"FR";"Virement de";"RAPHAEL JUI";"00232401-20260423-09H32-0119-00018";""
65500451626;"0090093423038";"11004";2026-05-08;"00001";"FR";"Virement de";"GAGNON J";"A608123560-007307";""
65500451888;"0090093430936";"10012";2025-12-02;"00001";"NL";"Overschrijving van";"GWENAEL CES";"173338068";""
65500451888;"0090093430936";"10012";2025-12-02;"00002";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-25336412049778";""
65500451888;"0090093430936";"10012";2025-12-03;"00001";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"10012";2025-12-03;"00002";"NL";"Overschrijving van";"COULOMBE";"02911-25-25337412017118";""
65500451888;"0090093430936";"10012";2025-12-05;"00001";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-25339622004664";""
65500451888;"0090093430936";"10012";2025-12-08;"00001";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-25342422010097";""
65500451888;"0090093430936";"10012";2025-12-08;"00002";"NL";"Overschrijving van";"JASON ARTH";"178322170";""
65500451888;"0090093430936";"10012";2025-12-30;"00001";"NL";"Overschrijving van";"QUUDUFD-DUVUFD";"175131415";""
65500451888;"0090093430936";"10012";2025-12-31;"00001";"NL";"Overschrijving van";"M TYLER";"02911-25-25365412011497";""
65500451888;"0090093430936";"10012";2025-12-31;"00002";"NL";"Overschrijving van";"ELOUAN D";"02911-25-25365412024513";""
65500451888;"0090093430936";"10012";2025-12-31;"00003";"NL";"Overschrijving van";"KULHULADI-DADDIL";"173338068";""
65500451888;"0090093430936";"11001";2026-01-02;"00001";"NL";"Overschrijving van";"LOU MAHE";"02911-25-26002412011817";""
65500451888;"0090093430936";"11001";2026-01-05;"00001";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-26005422002756";""
65500451888;"0090093430936";"11001";2026-01-05;"00002";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"11001";2026-01-05;"00003";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-26005762037588";""
65500451888;"0090093430936";"11001";2026-01-06;"00001";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-26006412014737";""
65500451888;"0090093430936";"11001";2026-01-06;"00002";"NL";"Overschrijving van";"LOUISON ANTO";"173328432";""
65500451888;"0090093430936";"11001";2026-01-06;"00003";"NL";"Overschrijving van";"AUGUSTE MA";"178322170";""
65500451888;"0090093430936";"11001";2026-01-07;"00001";"NL";"Overschrijving van";"ROBITAILLE LOAN";"02911-25-26007412015776";""
65500451888;"0090093430936";"11001";2026-01-08;"00001";"NL";"Overschrijving van";"COULOMBE";"02911-25-26008412007575";""
65500451888;"0090093430936";"11001";2026-01-26;"00001";"NL";"Overschrijving van";"MME LOUISO";"02911-25-26026612013722";""
65500451888;"0090093430936";"11001";2026-01-29;"00001";"NL";"Overschrijving van";"QUUDUFD-DUVUFD";"175131415";""
65500451888;"0090093430936";"11001";2026-01-30;"00001";"NL";"Overschrijving van";"ELOUAN D";"02911-25-26030412038732";""
65500451888;"0090093430936";"11002";2026-02-02;"00001";"NL";"Overschrijving van";"LOU MAHE";"02911-25-26033422012407";""
65500451888;"0090093430936";"11002";2026-02-02;"00002";"NL";"Overschrijving van";"M TYLER";"02911-25-26033422015796";""
65500451888;"0090093430936";"11002";2026-02-02;"00003";"NL";"Overschrijving van";"KULHULADI-DADDIL";"173338068";""
65500451888;"0090093430936";"11002";2026-02-03;"00001";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"11002";2026-02-03;"00002";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-26034412029810";""
65500451888;"0090093430936";"11002";2026-02-04;"00001";"NL";"Overschrijving van";"LOUISON ANTO";"173328432";""
65500451888;"0090093430936";"11002";2026-02-05;"00001";"NL";"Overschrijving van";"COULOMBE ANDY";"02911-25-26036412028594";""
65500451888;"0090093430936";"11002";2026-02-06;"00001";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-26037412013268";""
65500451888;"0090093430936";"11002";2026-02-06;"00002";"NL";"Overschrijving van";"ROBITAILLE LOAN";"02911-25-26037412018387";""
65500451888;"0090093430936";"11002";2026-02-06;"00003";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-26037412020948";""
65500451888;"0090093430936";"11002";2026-02-06;"00004";"NL";"Overschrijving van";"AUGUSTE MA";"178322170";""
65500451888;"0090093430936";"11002";2026-02-27;"00001";"NL";"Overschrijving van";"ELOUAN D";"02911-25-26058412022064";""
65500451888;"0090093430936";"11003";2026-03-02;"00001";"NL";"Overschrijving van";"LOU MAHE";"02911-25-26061422012736";""
65500451888;"0090093430936";"11003";2026-03-02;"00002";"NL";"Overschrijving van";"M TYLER";"02911-25-26061422013387";""
65500451888;"0090093430936";"11003";2026-03-03;"00001";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"11003";2026-03-03;"00002";"NL";"Overschrijving van";"QUUDUFD-DUVUFD";"175131415";""
65500451888;"0090093430936";"11003";2026-03-03;"00003";"NL";"Overschrijving van";"KULHULADI-DADDIL";"173338068";""
65500451888;"0090093430936";"11003";2026-03-03;"00004";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-26062412046196";""
65500451888;"0090093430936";"11003";2026-03-04;"00001";"NL";"Overschrijving van";"COULOMBE ANDY";"02911-25-26063162013932";""
65500451888;"0090093430936";"11003";2026-03-04;"00002";"NL";"Overschrijving van";"LOUISON ANTO";"173328432";""
65500451888;"0090093430936";"11003";2026-03-05;"00001";"NL";"Overschrijving van";"ROBITAILLE LOAN";"02911-25-26064412025493";""
65500451888;"0090093430936";"11003";2026-03-05;"00002";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-26064742017119";""
65500451888;"0090093430936";"11003";2026-03-06;"00001";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-26065412017999";""
65500451888;"0090093430936";"11003";2026-03-06;"00002";"NL";"Overschrijving van";"AUGUSTE MA";"178322170";""
65500451888;"0090093430936";"11003";2026-03-25;"00001";"NL";"Overschrijving van";"MME LOUISO";"02911-25-26084412027546";""
65500451888;"0090093430936";"11003";2026-03-31;"00001";"NL";"Overschrijving van";"M TYLER";"02911-25-26090422020728";""
65500451888;"0090093430936";"11003";2026-03-31;"00002";"NL";"Overschrijving van";"QUUDUFD-DUVUFD";"175131415";""
65500451888;"0090093430936";"11003";2026-03-31;"00003";"NL";"Overschrijving van";"KULHULADI-DADDIL";"173338068";""
65500451888;"0090093430936";"11004";2026-04-01;"00001";"NL";"Overschrijving van";"LOU MAHE";"02911-25-26091412032094";""
65500451888;"0090093430936";"11004";2026-04-01;"00002";"NL";"Overschrijving van";"ELOUAN D";"02911-25-26091412033378";""
65500451888;"0090093430936";"11004";2026-04-02;"00001";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-26092412031848";""
65500451888;"0090093430936";"11004";2026-04-07;"00001";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"11004";2026-04-07;"00002";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-26097632014457";""
65500451888;"0090093430936";"11004";2026-04-08;"00001";"NL";"Overschrijving van";"AUGUSTE MA";"178322170";""
65500451888;"0090093430936";"11004";2026-04-08;"00002";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-26098412027011";""
65500451888;"0090093430936";"11004";2026-04-08;"00003";"NL";"Overschrijving van";"LOUISON ANTO";"173328432";""
65500451888;"0090093430936";"11004";2026-04-09;"00001";"NL";"Overschrijving van";"ROBITAILLE LOAN";"02911-25-26099412011249";""
65500451888;"0090093430936";"11004";2026-04-27;"00001";"NL";"Overschrijving van";"MME LOUISO";"02911-25-26117612013814";""
65500451888;"0090093430936";"11004";2026-04-29;"00001";"NL";"Overschrijving van";"QUUDUFD-DUVUFD";"175131415";""
65500451888;"0090093430936";"11004";2026-04-30;"00001";"NL";"Overschrijving van";"ELOUAN D";"02911-25-26120412033363";""
65500451888;"0090093430936";"11004";2026-04-30;"00002";"NL";"Overschrijving van";"M TYLER";"02911-25-26120412033487";""
65500451888;"0090093430936";"11005";2026-05-04;"00001";"NL";"Overschrijving van";"KULHULADI-DADDIL";"173338068";""
65500451888;"0090093430936";"11005";2026-05-04;"00002";"NL";"Overschrijving van";"LOU MAHE";"02911-25-26124422036526";""
65500451888;"0090093430936";"11005";2026-05-04;"00003";"NL";"Overschrijving van";"MLLE VALEN";"LOYER INDEXE AU 1ER JUILLET 2023.";""
65500451888;"0090093430936";"11005";2026-05-05;"00001";"NL";"Overschrijving van";"LOUISON ANTO";"173328432";""
65500451888;"0090093430936";"11005";2026-05-05;"00002";"NL";"Overschrijving van";"POTVIN CALE";"02911-25-26125412054994";""
65500451888;"0090093430936";"11005";2026-05-05;"00003";"NL";"Overschrijving van";"HELIOS NOA";"02911-25-26125622020197";""
65500451888;"0090093430936";"11005";2026-05-06;"00001";"NL";"Overschrijving van";"SACHA MEGAN";"02911-25-26126412019100";""
65500451888;"0090093430936";"11005";2026-05-06;"00002";"NL";"Overschrijving van";"COULOMBE ANDY";"02911-25-26126412019533";""
65500451888;"0090093430936";"11005";2026-05-06;"00003";"NL";"Overschrijving van";"AUGUSTE MA";"178322170";""
65500451888;"0090093430936";"11005";2026-05-07;"00001";"NL";"Overschrijving van";"ROBITAILLE LOAN";"02911-25-26127412023506";""
65500451888;"0090093430936";"11005";2026-05-14;"00001";"NL";"Overschrijving van";"M. LOU";"02911-25-26134412002354";""
65500451888;"0090093430936";"11005";2026-05-15;"00001";"NL";"Overschrijving van";"M. LOU";"02911-25-26135412020703";""
65500451888;"0090093430936";"11005";2026-05-26;"00001";"NL";"Overschrijving van";"MME LOUISO";"02911-25-26146612013312";""
65500451888;"0090093430936";"11005";2026-05-29;"00001";"NL";"Overschrijving van";"ARTHUR RONAN";"175131415";""
65500452884;"0029032351410";"01005";2026-05-08;"00001";"FR";"Virement de";"CENTRE TIVIDDIZA";"1AC2384-03-0822801-2612810051452931";""
65500453081;"0029052350398";"01005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA ARCOFA LH/D";"REF 2210116362// 5604772173";""
65500453967;"0029062252702";"03004";2026-04-27;"00001";"FR";"Virement de";"FORUM DE";"TMOHFAW5AGWGZOLG3SMPMGGANHN7N6LF73Z";""
65500453967;"0029062252702";"03004";2026-04-27;"00002";"FR";"Virement de";"M. MARCUS";"02911-25-26117922006129";""
65500453967;"0029062252702";"03005";2026-05-08;"00001";"FR";"Virement de";"CLARA";"02911-25-26128412005724";""
65500454305;"0029012198711";"05001";2026-01-05;"00001";"FR";"Intérêts créditeurs";"";"";""
65500454305;"0029012198711";"05001";2026-01-09;"00001";"FR";"Redevance annuelle";"";"";""
65500457832;"0029862118917";"04004";2026-04-27;"00001";"FR";"Virement de";"GOSOLD-TIDDU";"02911-25-26117422001206";""
65500459320;"0029902177570";"05001";2026-04-27;"00001";"FR";"BEOBANK BELGIUM";"";"";""
65500460636;"0029872123179";"04005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA MARLEY KUT";"ASSURANCE AUTO BEOBANK AG40039154";""
65500463619;"0029922202448";"02004";2026-04-27;"00001";"FR";"Virement de";"SACHA LINA";"02911-25-26117422008250";""
65500463619;"0029922202448";"02005";2026-05-08;"00001";"FR";"Virement de";"3R ASSOCIE";"02911-25-26128412014567";""
65500463947;"0029952163456";"05005";2026-05-08;"00001";"FR";"Virement de";"EMILIAN";"02911-25-26128622012267";""
65500465322;"0029892137070";"04005";2026-05-08;"00001";"NL";"Domiciliëringsopdracht voor";"SEPA AA TIGKAF";"623037252658 - AANVULL. BIJDR. 2/20";""
65500465322;"0029892137070";"04005";2026-05-08;"00002";"NL";"Overschrijving van";"EAVUL4UA GOODDNHO";"202605071249458065ISABEL";""
65500465513;"0029932365795";"01004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA 3DI P";"TOTALENERGIES PG BELGIUM SA-E252471";""
65500465513;"0029932365795";"01005";2026-05-08;"00001";"FR";"Virement de";"MME APOLLIN";"02911-25-26128412015745";""
65500465877;"0029932344461";"01005";2026-05-08;"00001";"FR";"Virement de";"TLP-ALGL";"2000506B778";""
65500467875;"0029912252125";"03004";2026-04-27;"00001";"FR";"BEOBANK BELGIUM";"";"";""
65500467875;"0029912252125";"03005";2026-05-08;"00001";"NL";"Overschrijving van";"IZIWORK";"02911-25-26128222011755";""
65500467875;"0029912252125";"03005";2026-05-08;"00002";"NL";"Overschrijving van";"NHFIDDUTIBRU GADAOTIDUI";"88581317";""
65500470287;"0029862150564";"06005";2026-05-08;"00001";"FR";"Domiciliation pour";"SEPA TOURAINE THAI";"COTISATIONS FGTB ALIMENTATION - MAN";""
65500471975;"0029182011010";"07004";2026-04-27;"00001";"FR";"Domiciliation pour";"SEPA MUTUELL";"CONTR. AUTO 35361437 05/26";""
65500472311;"0029172274011";"03005";2026-05-08;"00001";"FR";"Virement de";"BRASSERIE KODOITT";"263E45A0F79E49F4A4099308CAA6BCB4";""
65500472859;"0029872023650";"06004";2026-05-08;"00001";"FR";"Virement de";"MAHDI CAMIL";"0620013105";""
65500475702;"0029872201547";"02005";2026-05-08;"00001";"NL";"Domiciliëringsopdracht voor";"SEPA KOTIIDU KUTVIA";"POL.1C29313 VERV.01/05/26 9870";""
65500477817;"0025784077205";"01001";2026-01-07;"00001";"FR";"Frais coffre type A";"";"";""
65500477817;"0025784077205";"01001";2026-01-07;"00002";"FR";"Frais coffre type A";"";"";""
65500477817;"0025784077205";"01001";2026-01-09;"00001";"FR";"Bonus de fidélité";"";"";""
65500477817;"0025784077205";"01001";2026-01-14;"00001";"FR";"Frais de rappel";"";"";""
65500477817;"0025784077205";"01002";2026-02-10;"00001";"FR";"Forfait mensuel (TVA incl.)";"";"";""
65500477817;"0025784077205";"01002";2026-02-17;"00001";"FR";"Frais de rappel";"";"";""
65500477817;"0025784077205";"01003";2026-03-03;"00001";"FR";"Intérêts de dépassement";"";"";""
65500477817;"0025784077205";"01003";2026-03-09;"00001";"FR";"Forfait mensuel (TVA incl.)";"";"";""
65500477817;"0025784077205";"01003";2026-03-24;"00001";"FR";"Frais de rappel";"";"";""
65500477817;"0025784077205";"01004";2026-04-02;"00001";"FR";"Intérêts de dépassement";"";"";""
65500477817;"0025784077205";"01004";2026-04-08;"00001";"FR";"Forfait mensuel (TVA incl.)";"";"";""
65500477817;"0025784077205";"01004";2026-04-27;"00001";"FR";"Frais de rappel";"";"";""
65500477817;"0025784077205";"01005";2026-05-07;"00001";"FR";"Intérêts de dépassement";"";"";""
65500477817;"0025784077205";"01006";2026-05-11;"00001";"FR";"Indemnité forfaitaire";"";"";""
65500477817;"0025784077205";"01007";2026-05-29;"00001";"FR";"Dépôt               Ref42716b00";"";"";""
65500490235;"0025834084019";"01001";2026-04-02;"00001";"FR";"Offert par Beobank";"Nature TACP TAC08Y";"";""
65500490235;"0025834084019";"01002";2026-05-05;"00001";"FR";"Frais mensuels carte de débit";"(TVA incl.)";"";""
